"","gender_person_1","gender_person_2","gender_person_3","gender_person_4","gender_person_5","gender_person_6","gender_person_7","gender_person_8","gender_person_9","gender_person_10","total_people_pictured","total_women","total_men","total_ambiguous","building_code","clean_img_name"
"1508",0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,18,"IMG_6533"
"1509",2,1,2,2,2,2,2,NA,NA,NA,"7",NA,NA,NA,18,"IMG_6534"
"1510",2,2,2,1,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,18,"IMG_6535"
"1511",2,1,1,2,1,1,2,1,1,NA,"9",NA,NA,NA,18,"IMG_6539"
"1512",2,1,1,1,1,1,2,NA,NA,NA,"7",NA,NA,NA,18,"IMG_6540"
"1513",2,1,2,1,1,1,1,NA,NA,NA,"7",NA,NA,NA,18,"IMG_6541"
"1514",1,1,1,1,2,1,1,NA,NA,NA,"7",NA,NA,NA,18,"IMG_6543"
"1515",1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,18,"IMG_6544"
"1516",2,1,1,1,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,18,"IMG_6546"
"1517",2,2,1,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,18,"IMG_6547"
"1518",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6548"
"1519",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6550"
"1520",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6550"
"1521",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6550"
"1522",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6551"
"1523",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6553"
"1524",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6553"
"1525",1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,18,"IMG_6554"
"1526",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6555"
"1527",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6557"
"1528",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6557"
"1529",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6557"
"1530",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6557"
"1531",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6557"
"1532",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6557"
"1533",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6557"
"1534",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6557"
"1535",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6557"
"1536",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6557"
"1537",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6557"
"1538",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_6558"
"1539",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_7287"
"1540",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_7287"
"1541",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_7287"
"1542",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_7287"
"1543",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_7287"
"1544",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_7287"
"1545",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_7287"
"1546",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_7287"
"1547",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_7287"
"1548",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_7287"
"1549",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_7287"
"1550",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_7287"
"1551",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_7287"
"1552",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_7892"
"1553",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_9738"
"1554",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_9738"
"1555",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_9738"
"1556",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_9738"
"1557",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,18,"IMG_9738"
"1558",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,8,"IMG_0409"
"1559",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,8,"IMG_0410"
"1560",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_0080"
"1561",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_0121"
"1562",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_0162"
"1563",1,1,1,1,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,19,"IMG_0497"
"1564",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_0559"
"1565",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,19,"IMG_0878"
"1566",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_1183"
"1567",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_1485"
"1568",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_1640"
"1569",0,0,0,0,0,0,0,0,0,0,"10",NA,NA,NA,19,"IMG_1640"
"1570",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_1640"
"1571",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_1640"
"1572",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_1640"
"1573",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_1738"
"1574",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_1926"
"1575",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_1926"
"1576",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_1926"
"1577",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_1926"
"1578",1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,19,"IMG_1926"
"1579",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_1935"
"1580",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_2173"
"1581",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_2286"
"1582",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_2376"
"1583",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,19,"IMG_2382"
"1584",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_2518"
"1585",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_1719"
"1586",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_2534"
"1587",1,1,1,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,19,"IMG_2331"
"1588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,15,19,"IMG_2335"
"1589",1,1,1,1,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,19,"IMG_2519"
"1590",1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,19,"IMG_2904"
"1591",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_3001"
"1592",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_3130"
"1593",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,19,"IMG_3154"
"1594",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_3156"
"1595",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_3515"
"1596",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,19,"IMG_3527"
"1597",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_3847"
"1598",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_3871"
"1599",1,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,19,"IMG_3935"
"1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",6,12,NA,19,"IMG_4367"
"1601",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_4885"
"1602",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,19,"IMG_4959"
"1603",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_4987"
"1604",1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,19,"IMG_51862"
"1605",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_5202"
"1606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,19,"IMG_5216"
"1607",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_5381"
"1608",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_5394"
"1609",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_5394"
"1610",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_5492"
"1611",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_5565"
"1612",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_5947"
"1613",1,1,1,1,1,1,1,1,1,NA,"9",NA,NA,NA,19,"IMG_6262"
"1614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,19,"IMG_6381"
"1615",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_6500"
"1616",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_6510"
"1617",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_6571"
"1618",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_6639"
"1619",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_6902"
"1620",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_7236"
"1621",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,19,"IMG_7291"
"1622",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,19,"IMG_7291"
"1623",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,19,"IMG_7291"
"1624",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,19,"IMG_7291"
"1625",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,19,"IMG_7291"
"1626",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,19,"IMG_7291"
"1627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,19,"IMG_7386"
"1628",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_7650"
"1629",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_8104"
"1630",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,19,"IMG_8184"
"1631",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,19,"IMG_8335"
"1632",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,19,"IMG_8335"
"1633",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_8419"
"1634",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,19,"IMG_8671"
"1635",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,19,"IMG_8671"
"1636",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,19,"IMG_8671"
"1637",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_8889"
"1638",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,19,"IMG_8919"
"1639",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_9087"
"1640",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_9298"
"1641",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,19,"IMG_9607"
"1642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21",NA,NA,NA,19,"IMG_9704"
"1643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,19,"IMG_9737"
"1644",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,19,"IMG_9833"
"1645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,18,20,"IMG_0049"
"1646",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_0253"
"1647",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_0253"
"1648",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_0358"
"1649",1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_0503"
"1650",1,2,2,2,2,NA,NA,NA,NA,NA,"5",NA,NA,NA,20,"IMG_0659"
"1651",2,2,2,2,2,NA,NA,NA,NA,NA,"5",NA,NA,NA,20,"IMG_0674"
"1652",2,1,1,2,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,20,"IMG_0775"
"1653",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,20,"IMG_0804"
"1654",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_1052"
"1655",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_1080"
"1656",2,2,1,2,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,20,"IMG_1129"
"1657",1,2,2,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,20,"IMG_1129"
"1658",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_1205"
"1659",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_1428"
"1660",2,2,2,2,2,2,NA,NA,NA,NA,"6",NA,NA,NA,20,"IMG_1588"
"1661",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_1646"
"1662",2,2,2,2,2,NA,NA,NA,NA,NA,"5",NA,NA,NA,20,"IMG_1671"
"1663",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_2057"
"1664",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_2099"
"1665",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_2134"
"1666",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_2135"
"1667",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_23132"
"1668",2,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_2318"
"1669",2,2,2,2,2,2,2,2,NA,NA,"8",NA,NA,NA,20,"IMG_2334"
"1670",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_2355"
"1671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",6,14,NA,20,"IMG_2448"
"1672",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_2448"
"1673",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,20,"IMG_2765"
"1674",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_2780"
"1675",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_2927"
"1676",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_2941"
"1677",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_3183"
"1678",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_3291"
"1679",1,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,20,"IMG_3473"
"1680",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_3488"
"1681",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_3647"
"1682",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_36712"
"1683",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_3767"
"1684",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_3818"
"1685",1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_4178"
"1686",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_4213"
"1687",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_4213"
"1688",2,1,1,2,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,20,"IMG_4320"
"1689",2,1,2,2,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,20,"IMG_4413"
"1690",2,2,1,2,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,20,"IMG_4529"
"1691",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,20,"IMG_4579"
"1692",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_4666"
"1693",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_4820"
"1694",2,2,2,2,2,2,NA,NA,NA,NA,"6",NA,NA,NA,20,"IMG_4969"
"1695",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_5010"
"1696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,20,"IMG_5178"
"1697",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_5290"
"1698",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,20,"IMG_5490"
"1699",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_5500"
"1700",2,2,2,2,2,2,NA,NA,NA,NA,"6",NA,NA,NA,20,"IMG_5581"
"1701",2,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_5731"
"1702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,20,"IMG_6206"
"1703",2,2,2,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,20,"IMG_6286"
"1704",2,2,2,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,20,"IMG_6286"
"1705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,20,"IMG_6337"
"1706",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_6482"
"1707",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_6491"
"1708",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_6543"
"1709",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_6572"
"1710",2,2,2,2,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,20,"IMG_6572"
"1711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33",15,17,NA,20,"IMG_6592"
"1712",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_6620"
"1713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,10,NA,20,"IMG_6654"
"1714",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_6753"
"1715",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,20,"IMG_7016"
"1716",1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_7121"
"1717",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_7153"
"1718",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_7334"
"1719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"~39 (that can be made out",11,19,NA,20,"IMG_7402"
"1720",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_7563"
"1721",1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_7690"
"1722",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_7739"
"1723",2,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_7739"
"1724",2,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_7739"
"1725",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_7739"
"1726",2,1,2,2,2,2,NA,NA,NA,NA,"6",NA,NA,NA,20,"IMG_7757"
"1727",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_7766"
"1728",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_7766"
"1729",1,2,2,2,1,NA,NA,NA,NA,NA,"5",NA,NA,NA,20,"IMG_8238"
"1730",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_8253"
"1731",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_8316"
"1732",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_8368"
"1733",2,2,2,2,2,NA,NA,NA,NA,NA,"5",NA,NA,NA,20,"IMG_8660"
"1734",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_8712"
"1735",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_8742"
"1736",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,20,"IMG_8843"
"1737",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_8868"
"1738",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_9027"
"1739",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,20,"IMG_9030"
"1740",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,20,"IMG_9171"
"1741",2,2,2,2,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,20,"IMG_9374"
"1742",1,1,1,1,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,20,"IMG_9380"
"1743",2,2,2,2,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,20,"IMG_9442"
"1744",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,20,"IMG_9568"
"1745",2,2,2,2,2,2,NA,NA,NA,NA,"6",NA,NA,NA,20,"IMG_9595"
"1746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"~18",8,10,NA,20,"IMG_9805"
"1747",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,20,"IMG_9936"
"1748",1,1,2,1,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,20,"IMG_9971"
"1749",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2180"
"1750",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2181"
"1751",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2181"
"1752",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2182"
"1753",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2183"
"1754",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2189"
"1755",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2189"
"1756",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2189"
"1757",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2189"
"1758",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2189"
