,StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,DistributionChannel,consent,age,race,ethnicity,major.declare,gender,against.time_First.Click,against.time_Last.Click,against.time_Page.Submit,against.time_Click.Count,genes.time_First.Click,genes.time_Last.Click,genes.time_Page.Submit,genes.time_Click.Count,shell.time_First.Click,shell.time_Last.Click,shell.time_Page.Submit,shell.time_Click.Count,stimuli.title,anagram1.time_First.Click,anagram1.time_Last.Click,anagram1.time_Page.Submit,anagram1.time_Click.Count,anagram1,anagram2.time_First.Click,anagram2.time_Last.Click,anagram2.time_Page.Submit,anagram2.time_Click.Count,anagram2,anagram3.time_First.Click,anagram3.time_Last.Click,anagram3.time_Page.Submit,anagram3.time_Click.Count,anagram3,anagram4.time_First.Click,anagram4.time_Last.Click,anagram4.time_Page.Submit,anagram4.time_Click.Count,anagram4,anagram5.time_First.Click,anagram5.time_Last.Click,anagram5.time_Page.Submit,anagram5.time_Click.Count,anagram5,anagram6.time_First.Click,anagram6.time_Last.Click,anagram6.time_Page.Submit,anagram6.time_Click.Count,anagram6,anagram7.time_First.Click,anagram7.time_Last.Click,anagram7.time_Page.Submit,anagram7.time_Click.Count,anagram7,anagram8.time_First.Click,anagram8.time_Last.Click,anagram8.time_Page.Submit,anagram8.time_Click.Count,anagram8,anagram9.time_First.Click,anagram9.time_Last.Click,anagram9.time_Page.Submit,anagram9.time_Click.Count,anagram9,anagram10.time_First.Click,anagram10.time_Last.Click,anagram10.time_Page.Submit,anagram10.time_Click.Count,anagram10,creativity.time_First.Click,creativity.time_Last.Click,creativity.time_Page.Submit,creativity.time_Click.Count,interest_1,interest_2,interest_3,interest_4,interest_5,interest_6,interest_7,interest_8,interest_9,interest_10,interest_11,interest_12,interest_13,interest_14,interest_15,interest_16,interest_17,interest_18,lead_1,lead_2,lead_3,lead_4,lead_5,lead_6,lead_7,pj.fit_1,pj.fit_2,pj.fit_3,pj.fit_4,pj.fit_5,confidence_1,confidence_2,confidence_3,selfeff_1,selfeff_2,selfeff_3,selfeff_4,selfeff_5,selfeff_6,selfeff_7,selfeff_8,selfeff_9,selfeff_10,selfeff_11,selfeff_12,selfeff_13,selfeff_14,selfeff_15,selfeff_16,selfeff_17,selfeff_18,dd.interest,dd.graduate,dd.prof,dd.gender.good,dd.gender.career,dd.important,dd.useful,dd.care,dd.school_1,dd.school_2,dd.school_3,dd.school_4,dd.school_5,dd.school_6,dd.school_7,dd.school_8,dd.school_9,dd.school_10,dd.school_11,dd.school_12,dd.school_13,dd.school_14,dd.major,gender.belief_1,gender.belief_2,gender.belief_3,gender.belief_4,manip.gender,manip.image,major,stem.classes.num,FL_15_DO,Stimuli.againstthetide_DO,Stimuli.genesforage_DO,Stimuli.shellofplant_DO,against.article,against.gender,against.image,genes.article,genes.gender,genes.image,shell.article,shell.gender,shell.image,in_research_methods_class,genderF,gender.mf.F,participant.gender,article.cond,image.cond,image.3level.cond,image.2level.cond,gender.cond,cell,article.image.cond,stimuli.title.score,manip.gender.score,manip.image.score
120,3/18/19 17:09,3/18/19 17:28,0,100,1094,1,3/18/19 17:28,anonymous,4,19,13,2,1,1,NA,NA,NA,NA,0,0,43.311,0,NA,NA,NA,NA,2,1.381,1.381,7.055,1,mitochondria,0.885,70.65,70.658,16,,2.93,69.45,73.732,12,pippete,0.786,33.418,33.435,3,,1.297,1.297,28.101,1,exemption,0.89,44.227,44.247,4,,2.155,25.952,33.161,2,striation,1.093,38.547,42.817,4,centrifuge,0.852,20.748,20.767,4,,0.928,9.507,12.229,3,microscope,5.24,5.24,64.615,1,2,6,6,2,6,5,6,6,1,6,6,1,5,2,5,6,3,5,6,6,6,6,6,6,5,5,4,5,5,5,3,3,3,3,5,3,5,6,6,6,6,2,6,6,2,5,2,6,6,2,6,3,2,4,4,2,6,5,7,6,6,6,6,6,5,5,5,5,3,5,3,6,6,3,8,7,7,2,2,3,54,19,Stimuli-genesforage,,genes.time|genes.M.O1,,,,,genes,M,O1,,,,FALSE,1,1,Men,genes,O1,O,O,M,genes M O1,Man-No Pic,1,0,1
121,3/18/19 17:13,3/18/19 17:37,0,100,1435,1,3/18/19 17:37,anonymous,4,18,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,42.148,0,3,1.798,1.798,17.028,1,mitochondria,1.043,147.904,148.377,15,No answer,1.322,47.487,52.2,3,pippete (incorrectly spelled),1.543,66.67,86.929,2,No answer,1.307,99.608,109.56,5,No answer,1.229,54.14,56.706,2,No answer,1.274,104.061,107.211,5,No answer,1.174,1.174,16.396,1,centrifuge,1.269,1.269,27.79,1,No answer,12.393,12.393,22.135,1,No answer,4.967,24.897,119.407,3,2,6,6,2,7,6,6,7,2,6,7,1,6,1,3,6,1,6,7,7,7,7,7,7,6,6,6,6,5,6,6,6,5,5,3,6,2,6,6,6,7,2,6,6,1,6,6,3,6,2,6,6,2,7,2,2,7,6,6,7,7,7,7,7,5,5,6,5,5,6,6,2,2,2,7,6,8,1,1,4,39,9,Stimuli-shellofplant,,,shell.time|shell.M.O2,,,,,,,shell,M,O2,FALSE,1,1,Men,shell,O2,O,O,M,shell M O2,Man-No Pic,1,1,1
122,3/18/19 16:34,3/18/19 17:03,0,100,1726,1,3/18/19 17:38,anonymous,4,22,3,2,1,2,NA,NA,NA,NA,0,0,101.282,0,NA,NA,NA,NA,2,2.024,22.714,24.001,5,mitochondria,1.224,83.592,84.011,13,no anagram,1.081,8.921,13.561,4,pippete ,0.878,22.525,54.748,5,computation,1.009,1.009,4.129,1,experiment,0.872,22.435,56.872,2,no anagram,1.574,1.574,35.057,1,striation,0.773,0.773,22.685,1,centrifuge,0.749,45.771,49.932,3,no anagram,1.232,1.232,10.035,1,microscope,2.805,137.75,220.472,6,4,5,5,3,5,5,5,7,2,5,5,3,5,3,5,5,2,6,6,5,6,6,5,5,6,6,5,5,5,6,6,6,6,5,3,6,3,5,5,5,7,2,5,5,3,5,2,5,5,2,6,5,1,6,4,1,6,5,6,4,3,3,3,5,5,6,6,6,5,2,4,2,2,8,6,8,8,2,2,3,48,16,Stimuli-genesforage,,genes.time|genes.F.O2,,,,,genes,F,O2,,,,FALSE,2,2,Women,genes,O2,O,O,F,genes F O2,Woman-No Pic,1,1,1
123,3/18/19 16:43,3/18/19 17:25,0,100,2497,1,3/18/19 17:40,anonymous,4,19,3,2,2,1,NA,NA,NA,NA,251.933,260.085,260.354,2,NA,NA,NA,NA,2,1.983,20.026,26.516,3,mitrochondri,1.572,68.202,68.204,8,,2.379,18.872,51.433,5,pipe,5.76,26.154,33.296,5,computation,8.005,16.095,19.739,4,experiment,5.521,39.412,39.415,6,,3.372,21.768,27.37,4,striation,2.005,22.807,23.226,5,centrifuge,5.626,44.46,44.463,4,,8.933,19.57,24.528,4,microscope,28.494,259.14,567.157,9,2,6,6,2,6,6,6,6,2,6,6,2,6,2,5,5,2,6,7,7,7,7,7,7,7,6,5,6,6,6,6,6,6,5,5,7,2,6,6,6,6,2,6,6,2,6,2,6,3,2,6,6,5,7,2,2,7,7,7,1,1,1,1,1,7,7,7,7,7,2,2,6,4,1,7,6,8,6,2,3,"8,46",7,Stimuli-genesforage,,genes.time|genes.F.O3,,,,,genes,F,O3,,,,FALSE,1,1,Men,genes,O3,O,O,F,genes F O3,Woman-No Pic,1,1,1
124,3/18/19 17:25,3/18/19 17:43,0,100,1066,1,3/18/19 17:43,anonymous,4,19,3,2,2,2,NA,NA,NA,NA,0,0,92.365,0,NA,NA,NA,NA,2,3.833,3.833,20.736,1,Mitochondria,1.483,28.968,28.972,2,,1.79,1.79,22.512,1,pipette,4.98,30.879,30.883,2,,2.272,2.272,7.334,1,expirement,2.735,59.566,59.568,10,,2.243,2.243,32.374,1,striation,11.582,11.582,16.912,1,centrifuige,32.966,32.966,32.97,1,,21.016,21.016,24.968,1,microscope,10.204,10.204,69.299,1,2,6,6,2,6,6,5,7,1,6,6,2,6,2,6,6,2,5,6,6,6,6,6,6,5,6,6,6,5,5,6,6,6,5,4,5,3,6,6,6,2,2,6,6,2,6,2,6,6,2,5,6,6,6,4,1,6,7,5,7,7,7,6,7,5,4,5,5,4,5,3,5,4,3,8,8,8,1,1,1,"38,39,41,42",5,Stimuli-genesforage,,genes.time|genes.M.M1,,,,,genes,M,M1,,,,FALSE,2,2,Women,genes,M1,M,P,M,genes M M1,Man-Pic,1,1,1
125,3/18/19 16:52,3/18/19 17:31,0,100,2345,1,3/18/19 17:46,anonymous,4,19,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,145.909,145.909,176.556,1,3,1.149,1.613,42.323,2,mitochondria,3.432,63.682,63.69,2,,0.926,0.926,57.932,1,pipetep,0.945,45.389,154.419,2,computation,16.535,40.741,41.846,4,experiment,1.484,101.745,101.752,2,,1.315,1.315,149.276,1,striation,2.332,2.332,99.684,1,centrifuge,1.786,135.296,135.299,4,,26.82,26.82,32.708,1,microscope,10.73,189.784,190.254,6,1,7,7,1,7,7,7,7,1,7,7,1,7,1,7,7,1,7,7,7,7,7,7,7,7,6,6,7,6,6,6,7,7,6,5,7,2,7,7,7,7,1,7,7,1,7,1,7,7,1,7,6,5,7,4,2,7,7,7,6,5,6,2,7,6,6,7,7,6,7,7,1,1,1,8,8,8,2,2,4,"4,9,10",7,Stimuli-shellofplant,,,shell.time|shell.F.O1,,,,,,,shell,F,O1,FALSE,1,1,Men,shell,O1,O,O,F,shell F O1,Woman-No Pic,1,1,1
126,3/18/19 17:04,3/18/19 17:47,0,100,2605,1,3/18/19 17:47,anonymous,4,18,13,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1.483,56.183,64.474,9,3,1.455,1.486,25.056,2,Mitochondria ,15.012,15.024,15.029,2,,4.608,4.622,13.851,2,Pippette ,35.926,35.936,35.942,2,,34.293,43.692,44.173,5,Extremepin,55.161,55.175,55.18,2,,113.374,113.302,158.688,2,Artonitis,7.728,13.763,13.837,3,Centrifuge,7.003,179.249,179.255,4,,106.179,106.451,110.369,4,Microscope,10.892,74.777,213.275,4,1,6,7,1,6,7,6,7,2,7,6,2,6,1,3,6,1,7,7,7,7,6,7,7,7,6,6,6,6,6,7,6,6,5,6,7,2,7,7,6,7,2,6,7,2,6,2,3,6,1,6,5,7,7,3,2,7,6,7,7,6,7,4,6,6,6,6,6,6,6,6,5,3,1,7,7,7,2,2,2,3,7,Stimuli-shellofplant,,,shell.time|shell.F.F1,,,,,,,shell,F,F1,FALSE,1,1,Men,shell,F1,F,P,F,shell F F1,Woman-Pic,1,1,1
127,3/18/19 17:35,3/18/19 17:48,0,100,824,1,3/18/19 17:48,anonymous,4,20,13,2,1,2,31.246,53.772,57.273,13,NA,NA,NA,NA,NA,NA,NA,NA,1,1.649,1.649,4.583,1,mitochondria,0.885,21.461,21.468,2,,2.386,2.386,30.333,1,This looks like pipette but the number of letters is wrong,1.29,11.023,11.029,2,,1.065,7.139,7.142,2,,1.208,6.5,6.506,2,,1.21,6.336,6.343,2,,0.614,5.463,6.142,2,centrifuge,0.925,7.345,7.351,2,,1.55,6.181,6.187,2,,4.568,52.105,52.492,2,2,6,6,2,6,6,6,6,2,6,6,2,6,4,4,6,2,5,6,6,6,5,4,5,6,6,6,6,6,6,6,6,6,6,2,6,2,6,6,6,6,2,6,6,2,6,4,4,6,2,5,6,2,4,4,1,6,6,6,3,3,3,4,3,6,5,6,6,5,6,6,2,2,3,6,8,8,1,1,5,"6,32",11,Stimuli-againstthetide,against.time|against.M.O3,,,against,M,O3,,,,,,,FALSE,2,2,Women,against,O3,O,O,M,against M O3,Man-No Pic,1,1,1
128,3/18/19 17:16,3/18/19 17:58,0,100,2547,1,3/18/19 17:58,anonymous,4,21,13,2,1,2,0,0,37.975,0,NA,NA,NA,NA,NA,NA,NA,NA,1,13.384,13.384,36.196,1,mitochondria,1.664,129.216,129.338,4,,1.208,82.11,85.938,4,pippeet  ,1.533,162.073,164.087,17,notopacitum,1.715,57.248,58.589,7,experiment,0.831,262.041,262.058,3,,1.644,299.215,333.959,11,trasition ,1.382,144.65,171.364,4,centrifuge,1.096,274.041,280.782,3,cal lite any,2.121,209.239,211.803,4,microscope,4.715,4.715,153.109,1,2,6,6,2,6,6,6,7,1,6,6,2,5,1,7,6,2,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,6,5,3,7,3,6,6,6,7,1,6,6,2,6,2,7,6,2,6,5,1,5,3,2,6,6,7,5,6,6,6,6,5,5,6,6,5,2,2,6,2,8,6,8,8,1,1,5,26,7,Stimuli-againstthetide,against.time|against.M.O1,,,against,M,O1,,,,,,,FALSE,2,2,Women,against,O1,O,O,M,against M O1,Man-No Pic,1,1,1
129,3/18/19 17:24,3/18/19 18:01,0,100,2179,1,3/18/19 18:01,anonymous,4,19,13,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,162.914,0,3,1.898,85.067,98.625,4,mitochondria,1.084,1.084,68.811,1,equip,0.936,121.138,121.143,16,,1.179,126.605,126.607,4,,2.324,2.324,108.835,1,extreme,1.351,86.576,86.578,2,,8.251,49.803,127.505,3,tin,1.78,24.844,44.113,2,centrifuge,0.872,88.713,88.715,5,,3.256,3.256,62.974,1,microscope,3.23,108.736,114.197,2,2,6,6,2,6,6,7,7,1,7,7,1,6,1,5,6,1,6,6,6,6,6,6,6,6,5,5,5,6,6,5,6,5,5,2,6,3,6,6,6,7,1,7,7,1,6,2,5,6,1,6,5,2,6,4,4,6,6,6,7,5,5,4,1,5,5,5,5,4,4,6,1,1,2,8,8,8,8,2,4,39,5,Stimuli-shellofplant,,,shell.time|shell.F.O3,,,,,,,shell,F,O3,FALSE,1,1,Men,shell,O3,O,O,F,shell F O3,Woman-No Pic,1,1,1
130,3/18/19 14:24,3/18/19 14:43,0,100,1137,1,3/18/19 18:15,anonymous,4,19,13,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3.089,102.468,104.17,3,3,1.669,1.669,35.832,1,mitochondria,0.937,70.043,70.053,2,,0.91,21.74,21.751,3,,0.961,18.384,18.395,2,,1.34,12.248,12.259,2,,2.203,11.441,11.451,2,,1.078,8.558,8.566,2,,0.879,11.34,11.35,2,,1.158,32.218,32.227,2,,1.859,9.459,9.468,2,,2.331,91.118,92.882,5,1,7,7,1,7,7,7,7,1,7,7,1,7,1,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,6,2,7,7,7,7,1,7,7,1,7,1,7,7,1,7,6,7,7,3,2,7,7,7,7,7,7,5,7,5,6,6,6,5,4,4,6,6,1,8,8,8,1,1,4,41,13,Stimuli-shellofplant,,,shell.time|shell.F.O1,,,,,,,shell,F,O1,FALSE,1,1,Men,shell,O1,O,O,F,shell F O1,Woman-No Pic,1,0,1
131,3/18/19 17:49,3/18/19 18:16,0,100,1563,1,3/18/19 18:16,anonymous,4,19,10,2,2,1,NA,NA,NA,NA,0,0,252.305,0,NA,NA,NA,NA,2,34.856,87.568,114.556,2,chamrodoitin,12.506,12.506,46.005,1,opinuqie,7.358,43.991,44.786,3,pippete,1.774,42.349,42.699,14,opacittumo,5.156,33.724,35.752,6,extrempine,4.862,4.862,14.61,1,opbnloyce,1.048,1.048,8.156,1,sitinoart,2.384,33.343,43.168,4,certofigun,1.167,39.599,55.787,10,cenalality,3.396,10.605,21.417,2,microscope,6.075,125.433,152.489,3,1,7,7,1,7,7,7,7,1,7,7,1,7,1,6,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,6,2,7,7,7,1,1,7,7,1,7,1,6,7,1,7,6,5,7,3,3,7,7,7,7,5,6,3,3,6,7,6,6,7,3,5,5,4,2,8,8,8,7,1,1,"7,8",3,Stimuli-genesforage,,genes.time|genes.M.M2,,,,,genes,M,M2,,,,FALSE,1,1,Men,genes,M2,M,P,M,genes M M2,Man-Pic,1,1,1
132,3/18/19 15:59,3/18/19 18:27,0,100,8827,1,3/18/19 18:27,anonymous,4,18,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2.703,56.764,57.935,6,3,2.5,2.5,14.282,1,mitochondria,11.539,65.798,65.823,2,,3.04,34.733,34.757,2,,63.356,63.356,63.384,1,,24.049,24.049,140.083,1,expert,73.676,73.676,73.702,1,,94.466,94.466,94.491,1,,30.557,74.4,92.258,2,centfigure,13.507,76.328,76.347,2,,7.619,38.67,38.695,2,,12.459,12.459,829.301,1,2,6,6,2,6,6,7,7,1,7,7,1,6,2,4,6,2,5,7,7,7,7,7,7,5,4,5,5,4,5,5,5,4,4,2,5,3,6,6,7,7,1,7,7,1,6,2,4,6,2,5,3,5,5,4,2,7,7,7,7,7,7,5,7,5,4,4,4,3,5,6,1,2,3,7,8,8,2,2,4,3,7,Stimuli-shellofplant,,,shell.time|shell.M.O1,,,,,,,shell,M,O1,FALSE,2,2,Women,shell,O1,O,O,M,shell M O1,Man-No Pic,1,0,1
133,3/18/19 16:48,3/18/19 18:27,0,100,5925,1,3/18/19 18:27,anonymous,4,18,3,2,2,1,NA,NA,NA,NA,0,0,66.632,0,NA,NA,NA,NA,2,30.675,42.08,42.082,3,,34.752,34.752,34.755,1,,9.018,12.133,13.546,2,pippete,22.924,22.924,22.927,1,,174.415,209.162,244.434,6,experiment,4.287,9.869,9.874,2,,4.707,251.328,251.331,6,,22.893,22.893,22.899,1,,3.051,186.883,193.431,4,a,3.256,33.414,33.418,4,,11.933,101.334,109.328,3,1,7,7,1,7,7,7,7,1,7,7,1,7,1,7,7,1,7,7,7,6,6,6,6,7,6,6,6,6,6,6,7,7,6,2,5,2,7,7,7,7,1,7,7,1,7,1,7,7,1,7,6,6,5,3,2,7,6,6,6,5,3,2,2,7,6,6,6,6,6,6,1,1,1,7,7,7,2,1,3,"6,52",5,Stimuli-genesforage,,genes.time|genes.F.O3,,,,,genes,F,O3,,,,FALSE,1,1,Men,genes,O3,O,O,F,genes F O3,Woman-No Pic,1,0,1
134,3/18/19 17:57,3/18/19 18:28,0,100,1872,1,3/18/19 18:28,anonymous,4,19,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,149.134,0,3,5.718,5.718,40.555,1,mitochondria,144.833,144.833,144.836,1,,6.785,6.785,32.758,1,pippete,165.521,165.521,165.524,1,,70.646,70.646,70.65,1,,35.634,35.634,35.637,1,,45.072,45.072,51.48,1,titrations,133.11,133.11,133.114,1,,42.346,42.346,42.351,1,,42.621,42.621,42.624,1,,9.739,166.338,185.306,5,1,7,7,1,7,7,7,7,1,7,7,1,7,1,4,7,1,7,7,7,7,7,7,7,7,6,6,6,7,7,7,7,6,7,2,7,1,7,7,7,7,1,7,7,1,7,1,4,7,1,7,6,7,7,4,2,7,7,7,7,6,6,5,5,7,6,7,7,7,7,7,2,2,2,7,8,8,1,1,1,3,9,Stimuli-shellofplant,,,shell.time|shell.M.M3,,,,,,,shell,M,M3,FALSE,2,2,Women,shell,M3,M,P,M,shell M M3,Man-Pic,1,1,1
135,3/18/19 18:32,3/18/19 18:53,0,100,1274,1,3/18/19 18:53,anonymous,4,18,13,2,2,2,7.743,7.743,97.946,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3.725,3.762,13.613,2,mitochondria,1.483,99.174,99.181,5,,3.264,32.855,32.86,4,,15.276,15.201,24.537,2,Computation,2.847,2.93,20.177,2,Experiment,19.825,19.837,19.842,2,,21.431,27.708,30.987,4,Striating,2.565,2.649,6.336,2,Centrifuge,1.762,10.894,10.899,4,,21.536,21.569,29.893,2,Microscope,4.544,79.119,135.901,9,1,6,5,1,7,6,6,7,1,6,7,1,6,5,5,6,1,5,2,3,6,6,6,6,5,5,5,3,1,2,6,6,6,4,5,2,6,7,6,5,5,3,3,5,2,5,6,3,3,3,5,7,2,2,5,3,7,6,4,5,5,5,3,5,7,6,7,7,7,6,6,2,1,8,8,8,8,1,2,2,"48,52",3,Stimuli-againstthetide,against.time|against.F.F2PS,,,against,F,F2PS,,,,,,,FALSE,2,2,Women,against,F2PS,F,P,F,against F F2PS,Woman-Pic,1,1,1
136,3/18/19 18:31,3/18/19 18:54,0,100,1364,1,3/18/19 18:54,anonymous,4,19,10,2,1,2,NA,NA,NA,NA,2.427,51.822,53.217,8,NA,NA,NA,NA,2,5.159,53.202,57.6,4,mitochondria ,1.17,40.235,40.241,3,,37.684,74.016,74.02,6,,46.952,46.983,51.751,2,computation ,50.17,50.201,55.559,2,experiment ,22.334,22.343,22.348,2,,36.374,36.382,36.389,2,,1.286,36.575,36.579,3,,59.708,61.801,61.91,3,,28.944,28.967,35.2,2,microscope,8.834,91.243,92.895,6,2,7,7,1,6,6,6,7,2,6,6,1,6,1,5,5,1,6,6,6,7,7,7,7,7,6,6,6,5,6,6,6,6,5,2,6,2,6,6,7,7,1,6,6,2,7,1,6,6,1,6,6,5,7,4,2,7,7,7,6,6,4,3,3,6,6,6,6,6,4,4,3,5,1,8,8,8,3,2,3,10,7,Stimuli-genesforage,,genes.time|genes.F.O3,,,,,genes,F,O3,,,,FALSE,2,2,Women,genes,O3,O,O,F,genes F O3,Woman-No Pic,1,1,1
137,3/18/19 18:41,3/18/19 18:55,0,100,830,1,3/18/19 18:55,anonymous,4,19,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,37.231,0,3,2.69,79.58,82.543,10,mitochondria,2.417,17.777,17.785,3,,1.731,13.882,13.889,4,,1.331,10.421,10.78,3,computation,1.456,8.242,11.989,3,experiment,1.219,13.751,13.756,6,,1.244,11.268,13.393,3,striation,1.794,28.545,31.846,6,centrifuge,3.243,11.509,11.514,3,,2.668,9.721,12.838,3,microscope,5.982,5.982,49.659,1,1,7,7,1,7,1,7,7,1,7,7,1,7,1,4,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,1,6,1,7,7,7,7,1,7,7,1,7,1,4,7,1,7,6,7,7,4,4,7,7,7,6,5,5,4,4,6,6,6,6,6,6,3,6,4,8,3,8,8,4,2,2,"49,52",5,Stimuli-shellofplant,,,shell.time|shell.F.F2PS,,,,,,,shell,F,F2PS,FALSE,1,1,Men,shell,F2PS,F,P,F,shell F F2PS,Woman-Pic,1,1,1
138,3/18/19 18:12,3/18/19 18:55,0,100,2559,1,3/18/19 18:55,anonymous,4,20,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3.376,71.072,91.076,5,3,4.07,132.835,359.016,8,chromatoidn,11.355,46.088,99.928,2,equipion,1.453,1.453,50.846,1,pippete,1.581,52.901,52.912,5,,14.045,71.028,125.725,5,penicmeter,2.068,24.939,24.945,3,,7.324,44.08,61.762,11,in stitoar,20.543,37.166,48.67,4,centrifuge,1.322,42.587,42.593,5,,12.358,41.532,51.103,5,microscope,15.173,118.04,118.786,2,1,7,7,1,7,7,7,7,1,7,7,1,7,1,4,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,7,4,6,2,7,7,7,7,7,7,7,1,7,1,4,6,1,7,6,7,7,3,3,7,7,7,6,5,5,6,6,7,7,7,7,7,6,6,2,2,2,8,8,8,2,1,4,39,17,Stimuli-shellofplant,,,shell.time|shell.M.O3,,,,,,,shell,M,O3,FALSE,2,2,Women,shell,O3,O,O,M,shell M O3,Man-No Pic,1,1,1
139,3/18/19 18:44,3/18/19 18:57,0,100,790,1,3/18/19 18:57,anonymous,4,18,13,2,2,1,0.942,0.942,2.486,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1.178,1.563,4.714,2,mitochondria,0.607,17.262,17.269,3,,0.748,0.748,9.148,1,pippete,0.707,25.499,25.503,3,,0.807,9.89,9.893,2,,1.344,5.485,5.491,2,,0.768,5.498,5.501,2,,0.669,8.297,8.302,2,,0.921,6.082,6.087,2,,4.931,7.936,7.94,2,,0.943,70.62,71.226,8,2,2,6,2,5,6,5,7,1,7,6,2,6,1,6,6,1,6,7,7,7,7,7,7,6,7,7,7,5,6,5,5,5,5,2,5,2,5,6,5,7,2,6,5,3,5,6,6,6,2,5,6,6,6,1,1,6,7,6,6,5,6,5,5,6,5,4,5,5,5,6,3,5,2,6,8,8,1,1,1,"6,11",6,Stimuli-againstthetide,against.time|against.M.M2,,,against,M,M2,,,,,,,FALSE,1,1,Men,against,M2,M,P,M,against M M2,Man-Pic,1,1,1
140,3/18/19 18:52,3/18/19 19:02,0,100,608,1,3/18/19 19:02,anonymous,4,18,13,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,51.904,0,3,2.297,2.297,7.858,1,mitochondria,0.593,13.163,13.168,2,,6.396,6.396,6.399,1,,0.744,12.499,12.503,2,,0.796,9.104,9.11,2,,6.612,6.612,6.627,1,,10.248,10.248,10.257,1,,0.928,0.928,5.619,1,centrifuge,1.065,7.235,7.239,2,,1.748,1.748,6.192,1,microscope,5.062,5.062,46.172,1,3,6,6,2,5,5,5,6,2,5,6,2,5,3,6,6,2,5,6,6,6,6,6,6,5,5,5,5,4,4,6,5,5,5,3,6,4,6,5,6,6,2,6,6,2,6,2,5,6,2,6,5,6,6,2,1,6,7,5,6,5,5,4,4,6,5,5,5,5,6,6,2,2,2,7,7,7,2,2,2,52,4,Stimuli-shellofplant,,,shell.time|shell.F.F1,,,,,,,shell,F,F1,FALSE,1,1,Men,shell,F1,F,P,F,shell F F1,Woman-Pic,1,1,1
141,3/18/19 18:27,3/18/19 18:50,0,100,1383,1,3/18/19 19:05,anonymous,4,18,13,2,2,2,NA,NA,NA,NA,0.768,26.48,28.594,2,NA,NA,NA,NA,2,1.089,133.291,133.299,3,,64.581,64.501,69.332,2,piqueoin,2.55,2.62,12.519,2,Pippete ,86.69,86.704,86.709,2,,38.833,42.863,42.898,3,exitmrene,147.355,147.399,176.02,2,polybotcen,0.7,19.575,19.631,5,toanitirs,2.3,2.306,2.312,2,,1.506,4.421,48.047,5,alacenity,9.412,9.418,9.421,2,,2.487,58.133,108.189,7,1,6,6,2,6,7,5,7,1,6,6,1,5,1,6,6,1,7,6,6,6,7,6,5,6,6,6,6,5,6,6,6,7,6,6,6,3,6,6,7,7,1,6,6,1,5,1,6,6,1,7,6,5,7,4,1,7,7,7,6,6,6,6,6,6,6,6,6,3,5,5,3,3,1,8,8,8,2,2,3,41,8,Stimuli-genesforage,,genes.time|genes.F.O2,,,,,genes,F,O2,,,,FALSE,2,2,Women,genes,O2,O,O,F,genes F O2,Woman-No Pic,1,1,1
142,3/18/19 15:56,3/18/19 16:31,0,100,2119,1,3/18/19 19:05,anonymous,4,18,3,1,2,2,NA,NA,NA,NA,3.491,116.679,117.931,15,NA,NA,NA,NA,2,2.336,2.336,16.008,1,mitochondria,5.277,20.336,20.347,2,,1.697,15.734,20.485,6,pippete,1.542,13.901,14.012,2,,9.23,51.764,51.776,2,,22.547,41.045,41.056,3,,11.999,22.758,22.767,3,,23.785,33.859,33.866,7,,3.023,3.023,37.122,1,calnaelity,1.341,49.716,49.726,4,,3.354,369.124,399.255,10,1,6,7,2,6,6,6,6,1,6,5,2,6,1,7,7,1,6,7,7,6,5,6,5,6,4,3,4,5,4,6,6,6,6,3,6,3,7,6,6,6,2,6,5,2,6,2,7,6,2,6,4,3,6,5,3,7,6,6,6,5,5,5,5,6,7,6,6,6,6,6,4,5,2,8,7,8,2,1,3,10,8,Stimuli-genesforage,,genes.time|genes.M.O2,,,,,genes,M,O2,,,,FALSE,2,2,Women,genes,O2,O,O,M,genes M O2,Man-No Pic,1,1,1
