StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,age,race,race_5_TEXT,ethnicity,ethnicity_5_TEXT,major.declare,gender,gender_3_TEXT,against.time_First Click,against.time_Last Click,against.time_Page Submit,against.time_Click Count,genes.time_First Click,genes.time_Last Click,genes.time_Page Submit,genes.time_Click Count,shell.time_First Click,shell.time_Last Click,shell.time_Page Submit,shell.time_Click Count,stimuli.title,stimuli.topic.FR,anagram1.time_First Click,anagram1.time_Last Click,anagram1.time_Page Submit,anagram1.time_Click Count,anagram1,anagram2.time_First Click,anagram2.time_Last Click,anagram2.time_Page Submit,anagram2.time_Click Count,anagram2,anagram3.time_First Click,anagram3.time_Last Click,anagram3.time_Page Submit,anagram3.time_Click Count,anagram3,anagram4.time_First Click,anagram4.time_Last Click,anagram4.time_Page Submit,anagram4.time_Click Count,anagram4,anagram5.time_First Click,anagram5.time_Last Click,anagram5.time_Page Submit,anagram5.time_Click Count,anagram5,anagram6.time_First Click,anagram6.time_Last Click,anagram6.time_Page Submit,anagram6.time_Click Count,anagram6,anagram7.time_First Click,anagram7.time_Last Click,anagram7.time_Page Submit,anagram7.time_Click Count,anagram7,anagram8.time_First Click,anagram8.time_Last Click,anagram8.time_Page Submit,anagram8.time_Click Count,anagram8,anagram9.time_First Click,anagram9.time_Last Click,anagram9.time_Page Submit,anagram9.time_Click Count,anagram9,anagram10.time_First Click,anagram10.time_Last Click,anagram10.time_Page Submit,anagram10.time_Click Count,anagram10,creativity.time_First Click,creativity.time_Last Click,creativity.time_Page Submit,creativity.time_Click Count,creativity,interest_1,interest_2,interest_3,interest_4,interest_5,interest_6,interest_7,interest_8,interest_9,interest_10,interest_11,interest_12,interest_13,interest_14,interest_15,interest_16,interest_17,interest_18,lead_1,lead_2,lead_3,lead_4,lead_5,lead_6,lead_7,pj.fit_1,pj.fit_2,pj.fit_3,pj.fit_4,pj.fit_5,confidence_1,confidence_2,confidence_3,selfeff_1,selfeff_2,selfeff_3,selfeff_4,selfeff_5,selfeff_6,selfeff_7,selfeff_8,selfeff_9,selfeff_10,selfeff_11,selfeff_12,selfeff_13,selfeff_14,selfeff_15,selfeff_16,selfeff_17,selfeff_18,dd.interest,dd.graduate,dd.prof,dd.gender.good,dd.gender.career,dd.important,dd.useful,dd.care,dd.school_1,dd.school_2,dd.school_3,dd.school_4,dd.school_5,dd.school_6,dd.school_7,dd.school_8,dd.school_9,dd.school_10,dd.school_11,dd.school_12,dd.school_13,dd.school_14,dd.major,gender.belief_1,gender.belief_2,gender.belief_3,gender.belief_4,suspicion,manip.gender,manip.image,major,major_58_TEXT,stem.major,stem.major_58_TEXT,semester,stem.classes.num,stem.classes.list,psych485
3/28/19 13:38,3/28/19 13:52,IP Address,100,849,TRUE,3/28/19 13:52,R_3r1FGoeSI54OOIy,anonymous,EN,Yes,19,Asian,,Not Hispanic/Latino,,No,Man,,,,,,,,,,0,0,4.109,0,Shell of plant virus sparks immune response against cancer,It was about cancer research and finding potential cures for it.,1.76,17.105,21.14,5,mitochondria,1.041,13.541,16.808,5,N/A,0.92,24.842,54.554,2,N/A,2.076,4.911,15.597,3,acupoint,0.932,0.932,8.805,1,extreme ion,1.225,24.864,25.184,4,N/A,1.403,67.63,76.547,2,striation,2.605,8.311,10.465,2,centrifuge,1.997,9.159,17.56,2,analiticaly,3.439,8.753,11.491,2,microscope,1.121,1.121,53.352,1,"1. Insulation
2. Reflexion
3. covering substances",Strongly disagree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Somewhat agree,Agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Somewhat disagree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Somewhat agree,Agree,Strongly disagree,Strongly agree,Moderately confident,Slightly unlikely,Extremely likely,Equal numbers of men and women,Moderately more men,Extremely important,Extremely useful,A great deal,Agree,Agree,Agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Rarely,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,To gauge interest in STEM and bias towards it.,Man,Man,Computer Science,,"Bioengineering,Chemical and Biomolecular Engineering,Civil and Environmental Engineering,Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Materials Science and NanoEngineering,Mechanical Engineering,Statistics,Astronomy,Astrophysics,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Earth Science,Ecology and Evolutionary Biology,Environmental Science,Kinesiology,Mathematics,Neuroscience,Physics,Anthropology,Cognitive Sciences,Mathematical Economic Analysis",,2,5,"COMP 140, COMP 182, MATH 212, MATH 355, ELEC 220",No
3/18/19 19:45,3/21/19 14:33,IP Address,46,240520,FALSE,3/28/19 17:15,R_2zARa4qYLxqBQxv,anonymous,EN,Yes,18,White,,Not Hispanic/Latino,,No,Man,,,,,,0,0,57.689,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/19 20:34,3/28/19 20:48,IP Address,100,850,TRUE,3/28/19 20:48,R_1lv3njgPI1fRwt0,anonymous,EN,Yes,18,White,,Not Hispanic/Latino,,No,Woman,,0,0,57.638,0,,,,,,,,,Against the tide: Fish quickly adapt to lethal levels of pollution,"Fish off the coast have mutated and adapted to the harmful effects that pollution is having on the environment. If we figure out how they did it, we can possibly figure out pollution's effect on ourselves.  ",1.11,50.544,50.571,2,,1.426,110.927,110.93,2,,1.256,1.256,25.192,1,pippete,0.776,35.683,35.685,3,,0.782,0.782,37.476,1,extremepin,0.886,18.309,18.314,2,,1.565,22.205,22.209,2,,1.001,1.001,35.047,1,figure,0.845,13.059,13.062,2,,2.024,2.024,14.186,1,prec,4.289,44.385,49.735,2,"1. conductor (of current)
2. chemical reactions
3. reflector
4. conductor (of heat)",Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Moderately confident,Moderately likely,Extremely likely,Slightly more men,Slightly more men,Extremely important,Extremely useful,A great deal,Strongly agree,Agree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Agree,Disagree,Disagree,Never,Agree,Strongly agree,Strongly agree,Somewhat disagree,To determine the roles of genders in STEM,Man,Man,Chemical and Biomolecular Engineering,,"Bioengineering,Chemical and Biomolecular Engineering,Civil and Environmental Engineering,Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Materials Science and NanoEngineering,Mechanical Engineering,Statistics,Astrophysics,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Earth Science,Ecology and Evolutionary Biology,Environmental Science,Mathematics,Neuroscience,Physics,Mathematical Economic Analysis",,1,4,MATH 102; MATH 212; PHYS 101; PHYS 102,no
3/28/19 22:59,3/28/19 23:14,IP Address,100,912,TRUE,3/28/19 23:14,R_2TuXJRuQgPYOTrO,anonymous,EN,Yes,18,"Asian,Native Hawaiian/Other Pacific Islander",,Not Hispanic/Latino,,No,Woman,,0,0,52.402,0,,,,,,,,,Against the tide: Fish quickly adapt to lethal levels of pollution,"Killfish, because they have extreme genetic variability and diversity, have evolved to be able to survive in extremely toxic and polluted water.",1.972,30.103,36.387,5,mitochondria,3.414,21.405,21.412,6,,4.077,7.7,23.882,3,pippete,1.328,9.593,21.612,6,computation,2.934,15.915,23.512,3,experiment,4.013,22.99,22.992,6,,3.824,17.504,25.978,3,striation,3.811,3.811,3.814,1,,4.808,11.676,11.684,2,,5.898,20.188,29.006,3,microscope,8.871,122.873,123.2,7,"1. covering a container (substitute lid)
2. creating a dark environment for something light sensitive
3. a small container
4. dyeing hair
5. smooth surface
6. something flashy
7. to save food
8. for cooking purposes
9. arts and crafts, can cut out and use to decorate
10. make really annoying sounds",Disagree,Somewhat agree,Strongly agree,Strongly disagree,Somewhat agree,Agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Agree,Strongly disagree,Somewhat agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Slightly confident,Moderately likely,Extremely likely,Slightly more men,Slightly more men,Moderately important,Moderately useful,A lot,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Disagree,Disagree,Rarely,Strongly agree,Strongly agree,Strongly agree,Strongly agree,to see how students in STEM think,Woman,Fish,Bioengineering,,"Bioengineering,Chemical and Biomolecular Engineering,Civil and Environmental Engineering,Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Materials Science and NanoEngineering,Mechanical Engineering,Statistics,Astronomy,Astrophysics,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Earth Science,Ecology and Evolutionary Biology,Environmental Science,Kinesiology,Mathematics,Neuroscience,Physics,Cognitive Sciences,Mathematical Economic Analysis,Psychological Sciences",,2,9,CHEM 122; CHEM 121; PHYS 101; PHYS 126; BIOE 400; MATH 102; MATH 211; CAAM 210; ENGI 120,no
3/28/19 22:47,3/28/19 23:15,IP Address,100,1665,TRUE,3/28/19 23:15,R_ZrZF7YYAmE4gu2J,anonymous,EN,Yes,21,White,,Hispanic/Latino,,No,Man,,,,,,,,,,31.646,31.646,33.206,1,Shell of plant virus sparks immune response against cancer,Some particles from a plant help fight tumors and prevent other cancers.,1.098,1.098,11.076,1,mitochandria,0.876,63.211,91.348,3,poquien,0.815,0.815,6.883,1,pippete ,0.456,0.456,156.982,1,tactumopin,0.411,0.411,44.043,1,priexmeet,0.626,215.697,216.197,2,obtoplocyne,0.461,0.461,184.728,1,stoiniart,0.979,0.979,162.387,1,creguentif,0.4,0.4,15.767,1,acetelyne ,0.979,0.979,6.771,1,microscope,1.541,22.487,92.97,2,"'-creating a fire by wrapping a battery with it
-blowing up a microwave
-cooking a potato

",Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Extremely confident,Slightly likely,Extremely likely,Equal numbers of men and women,Moderately more men,Extremely important,Extremely useful,A great deal,Strongly agree,Neither agree nor disagree,Somewhat agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat disagree,Somewhat disagree,Never,Strongly agree,Strongly agree,Strongly agree,Disagree,Gender representation in stem,Woman,Woman,Electrical and Computer Engineering,,"Architectural Studies,Bioengineering,Chemical and Biomolecular Engineering,Civil and Environmental Engineering,Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Materials Science and NanoEngineering,Mechanical Engineering,Statistics,Astronomy,Astrophysics,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Earth Science,Ecology and Evolutionary Biology,Environmental Science,Kinesiology,Mathematics,Neuroscience,Physics,Mathematical Economic Analysis",,2,9,"elec 220, comp 140, comp 182, math 102, math 212, physics 101, physics 102, rcel 100, rcel 200",no
3/28/19 22:44,3/28/19 23:17,IP Address,100,2011,TRUE,3/28/19 23:17,R_302bf7y1JnpfKVZ,anonymous,EN,Yes,19,White,,Not Hispanic/Latino,,Yes,Woman,,,,,,1.378,113.823,114.869,3,,,,,Genes for age-related cognitive decline found in adult worm neurons,A gene in worms was discovered that could be related to increased lifespan. The gene is a mutated version of a gene that normally regulates insulin and is confined to acting in the intestine. The mutated version was associated with alterations in the nerve pathways. This discovery in worms could potentially help improve  memory with aging. ,22.211,22.246,74.853,2,Mitochondria ,14.737,137.805,137.811,9,,0.956,79.377,79.382,3,,1.41,54.195,58.185,3,Computation ,60.64,60.667,64.391,2,Experiment ,78.454,78.467,78.472,2,,147.602,147.614,147.621,2,,79.887,79.8,85.06,2,Centrifuge,53.408,53.425,53.428,2,,39.138,39.165,45.922,2,Microscope ,45.206,100.812,124.824,6,"1. As a reactant in an experiment 
2. For anode/cathode experiments 
",Strongly disagree,Agree,Agree,Strongly disagree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Somewhat disagree,Agree,Agree,Disagree,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Agree,Agree,Somewhat agree,Agree,Disagree,Agree,Agree,Agree,Strongly agree,Disagree,Agree,Agree,Disagree,Somewhat agree,Disagree,Strongly agree,Agree,Disagree,Agree,Moderately confident,Moderately likely,Moderately likely,Moderately more women,Extremely more men,Moderately important,Moderately useful,Quite a bit,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Neither agree nor disagree,Agree,Disagree,Strongly disagree,Sometimes,Somewhat agree,Strongly agree,Strongly agree,Strongly disagree,To better understand perceptions of stem ans how students interact with the field. I am unsure what the purpose of the word unscrambling was ,Man,Man,"Environmental Science,Anthropology",,"Bioengineering,Chemical and Biomolecular Engineering,Civil and Environmental Engineering,Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Materials Science and NanoEngineering,Mechanical Engineering,Statistics,Astronomy,Astrophysics,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Earth Science,Ecology and Evolutionary Biology,Environmental Science,Kinesiology,Mathematics,Neuroscience,Physics,Cognitive Sciences,Mathematical Economic Analysis,Psychological Sciences",,2,6,Chem 121/123; bioc 300; enst 100; chem 122/124; enst 406; ebio 334,No
3/28/19 9:31,3/28/19 23:37,IP Address,100,50766,TRUE,3/28/19 23:37,R_1P0f95KOSvPIvVX,anonymous,EN,Yes,19,White,,Not Hispanic/Latino,,No,Man,,0,0,16860.444,0,,,,,,,,,Against the tide: Fish quickly adapt to lethal levels of pollution,"While many species of fish are struggling to survive amidst rising levels of pollution, some fish are evolving to survive in it. The Atlantic Killifish in particular is rising to the challenge. It appears to be evolving at a rate much faster than most fish, and so is thriving in its changing environment.",3.9,10.101,16.842,2,mitochondria,4.267,64.261,64.267,7,,1.417,117.725,117.733,2,,1.813,28.813,233.352,4,captumotion,1.17,24.81,63.536,3,experiment,13.152,53.875,53.881,4,,4.534,26.451,54.869,2,striation,1.891,78.954,101.691,2,centrifuge,1.896,170.919,170.928,11,,2.786,2.786,13.918,1,microscope,3.358,82.728,83.149,2,"1. Conductor
2. Melt down to cast
3. Facilitate heat transfer",Strongly disagree,Agree,Strongly agree,Disagree,Agree,Agree,Agree,Strongly agree,Somewhat disagree,Agree,Somewhat agree,Disagree,Agree,Disagree,Neither agree nor disagree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Neither agree nor disagree,Agree,Disagree,Agree,Moderately confident,Slightly likely,Moderately likely,Slightly more women,Slightly more men,Slightly important,Moderately useful,Quite a bit,Strongly agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Agree,Disagree,Disagree,Rarely,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,"I think it is used to gauge peoples fluency, awareness, and perceived awareness of STEM in their lives.",Man,Man,"Computer Science,Electrical and Computer Engineering",,"Bioengineering,Chemical and Biomolecular Engineering,Civil and Environmental Engineering,Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Materials Science and NanoEngineering,Mechanical Engineering,Statistics,Astronomy,Astrophysics,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Earth Science,Ecology and Evolutionary Biology,Environmental Science,Kinesiology,Mathematics,Neuroscience,Physics,Anthropology,Cognitive Sciences,Economics",,2,6,PHYS 101; COMP 140; MATH 102; COMP 182; ELEC 220; PHYS 102,No
3/21/19 23:01,3/21/19 23:38,IP Address,98,2259,FALSE,3/28/19 23:38,R_2pRxgTo6a0D0Tnz,anonymous,EN,Yes,21,White,,Not Hispanic/Latino,,Yes,Woman,,70.907,127.494,128.407,6,,,,,,,,,Against the tide: Fish quickly adapt to lethal levels of pollution,Killifish adapt to stress more successfully than most fish species due to relatively higher genetic variation ,11.913,12.3,25.245,2,Mitochondria,11.553,33.477,33.486,4,,2.454,67.532,67.539,6,,69.053,79.088,79.095,4,,11.705,12.193,76.101,2,Extremipen ,20.777,41.923,41.93,3,,3.285,3.663,47.072,2,Trainoits ,33.337,71.631,117.209,8,Treefcing,2.179,46.416,49.946,6,Alcalinety,31.986,42.753,44.697,4,Microscope,3.527,40.574,75.767,12,"1. Sample tags
2. Insulation
3. Metallic plating 
",Disagree,Agree,Somewhat agree,Strongly disagree,Agree,Somewhat agree,Agree,Strongly agree,Strongly disagree,Somewhat agree,Agree,Disagree,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Strongly disagree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Disagree,Somewhat agree,Agree,Somewhat agree,Agree,Disagree,Somewhat agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Strongly disagree,Agree,Moderately confident,Extremely likely,Extremely likely,Slightly more men,Moderately more men,Moderately important,Extremely useful,Quite a bit,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Rarely,Agree,Agree,Agree,Strongly disagree,To assess whether there is a percieved gender bias in STEM  ,Woman,Woman,Ecology and Evolutionary Biology,,Ecology and Evolutionary Biology,,8,20,"Chem 121, chem 122, chem 123, chem 124, bioc 111, bioc 211, ebio 213, ebio 326, ebio 325, ebio 372, comp 140, ebio 403, ebio 404, ebio 306, psyc 202, bioc 334, ebio 319, ebio 337, Kine 300, bioc 344, ebio 412",No
3/28/19 23:24,3/28/19 23:39,IP Address,100,886,TRUE,3/28/19 23:39,R_3fQ7HaxeliqUgXn,anonymous,EN,Yes,20,Prefer not to say,,Not Hispanic/Latino,,Yes,Man,,14.027,14.027,15.561,1,,,,,,,,,Against the tide: Fish quickly adapt to lethal levels of pollution,Fish is adapting to the new polluted environment which makes them live longer,1.143,26.513,26.515,7,,32.792,43.329,43.332,4,,1.256,1.274,75.125,2,Pippeet,26.845,26.848,26.85,2,,2.465,2.493,19.417,2,Extremeipn ,1.186,15.358,15.364,4,,1.318,1.347,24.906,2,Sit in roat,1.549,7.67,7.676,4,,4.057,9.913,9.919,4,,4.496,9.205,9.208,4,,8.237,59.114,60.54,10,"1. To cover food
2. To make into a ball to play catch 
3. To bake with ",Strongly disagree,Agree,Strongly agree,Strongly disagree,Agree,Agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Strongly agree,Agree,Agree,Strongly disagree,Agree,Moderately confident,Moderately likely,Moderately likely,Equal numbers of men and women,Equal numbers of men and women,Moderately important,Moderately useful,A lot,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Disagree,Strongly disagree,Rarely,Strongly agree,Strongly agree,Strongly agree,Strongly agree,How stem majors think ,Man,Man,"Chemistry,Other (please specify):",Nutritional science ,"Architecture,Architectural Studies,Bioengineering,Chemical and Biomolecular Engineering,Civil and Environmental Engineering,Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Materials Science and NanoEngineering,Mechanical Engineering,Statistics,Astronomy,Astrophysics,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Earth Science,Ecology and Evolutionary Biology,Environmental Science,Kinesiology,Mathematics,Neuroscience,Physics,Anthropology,Cognitive Sciences,Psychological Sciences,Social Policy Analysis,Sociology",,2,3,"CHEM 121, CHEM 122, CS141",No
3/21/19 23:57,3/21/19 23:57,IP Address,7,35,FALSE,3/28/19 23:57,R_3rTZtsTJWmH3DKi,anonymous,EN,Yes,22,Asian,,Not Hispanic/Latino,,Yes,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/19 13:39,3/21/19 21:06,IP Address,1,26846,FALSE,3/29/19 0:20,R_24tSrZU2b5k12Qu,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/19 20:35,3/22/19 1:28,IP Address,33,17560,FALSE,3/29/19 1:28,R_3HvGkote8q2jqZ3,anonymous,EN,Yes,21,Asian,,Not Hispanic/Latino,,Yes,Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/19 19:49,3/21/19 22:32,IP Address,1,268956,FALSE,3/29/19 1:35,R_2iCxMUfvmeYR4B3,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
